Time,OER,Perm,CO,H2,CO2,SWS,OEF,CAF,WP,BGC,BGI,TCT,TP1,TP2,TP3,TP4,OEP,CWP1,CWP2,TPD,HWP1,HWP2,AWS,CWT,HWT,TTEN,TTWS,TTWN,TTES,TTDT,DC,BT,Set_CI,Actual_CI,Last_CI,Label
2017-11-06 23:31:47,3.08303,14.891,23.5,2.29,21.6,242,11974,28.597,119,6659,67.59,2291,225.3,225.3,224.8,224.8,1.675,0.4259,0.4107,191.3,0.4166,0.4124,261,210.8,1216.1,217.9,202.2,196.8,205.6,175.0,3.892,11.07,39.0,18.89,39.08,1.0
2017-11-06 23:31:57,3.07146,14.942,23.5,2.29,21.6,243,11994,28.645,121,6682,67.83,2292,225.1,225.1,224.6,224.6,1.675,0.4258,0.4106,191.3,0.4164,0.4122,262,210.8,1216.1,222.3,205.9,199.8,209.6,177.5,3.867,11.07,39.0,19.04,39.08,1.0
2017-11-06 23:32:07,3.07537,14.99,23.5,2.28,21.6,243,11990,28.601,121,6675,67.76,2291,225.8,225.8,225.3,225.3,1.672,0.4257,0.4104,190.5,0.4163,0.4121,262,210.9,1215.9,226.1,208.8,202.4,212.9,179.8,3.861,11.07,39.0,19.12,39.08,1.0
2017-11-06 23:32:17,3.06172,15.037,23.5,2.28,21.6,243,11918,28.665,121,6685,67.86,2290,226.4,226.4,225.9,225.9,1.671,0.4257,0.4105,190.1,0.4165,0.4123,262,210.9,1215.9,228.8,210.7,204.8,215.4,181.5,3.848,11.07,39.0,19.23,39.08,1.0
2017-11-06 23:32:27,3.08023,15.054,23.53,2.28,21.6,243,11961,28.652,121,6677,67.77,2291,226.8,226.8,226.4,226.4,1.668,0.4257,0.4105,189.7,0.4166,0.4124,262,210.9,1215.6,230.9,211.8,207.1,217.3,183.1,3.851,11.07,39.0,19.31,39.08,1.0
2017-11-06 23:32:37,3.06706,15.099,23.53,2.28,21.6,242,11892,28.516,120,6659,67.59,2289,227.5,227.5,227.0,227.0,1.664,0.4254,0.4102,188.7,0.4162,0.4119,261,210.9,1215.4,231.7,211.8,208.5,218.2,184.1,3.85,11.07,39.0,19.42,39.08,1.0
2017-11-06 23:32:47,3.0583,15.107,23.53,2.28,21.6,241,11852,28.513,119,6643,67.43,2288,228.0,228.0,227.5,227.5,1.662,0.4254,0.4101,188.2,0.4162,0.412,261,211.0,1215.4,231.2,211.2,209.2,218.0,184.5,3.858,11.07,39.0,19.56,39.08,1.0
2017-11-06 23:32:57,3.05885,15.138,23.53,2.28,21.6,242,11866,28.526,119,6650,67.49,2288,228.3,228.3,227.8,227.8,1.66,0.4254,0.4103,188.0,0.4163,0.4121,261,211.0,1215.2,229.9,210.3,209.3,216.9,184.3,3.85,11.088,39.0,19.68,39.08,1.0
2017-11-06 23:33:07,3.04987,15.224,23.53,2.28,21.6,242,11863,28.594,120,6666,67.66,2288,228.6,228.6,228.1,228.1,1.658,0.4251,0.4099,187.4,0.416,0.4117,262,211.0,1215.4,227.5,208.4,208.7,215.2,183.6,3.823,11.088,39.0,19.78,39.08,1.0
2017-11-06 23:33:17,3.04795,15.258,23.53,2.27,21.6,243,11900,28.706,122,6689,67.9,2290,228.2,228.2,227.7,227.7,1.656,0.4251,0.4098,187.7,0.4159,0.4117,263,211.1,1215.2,224.4,206.1,207.3,212.9,182.6,3.803,11.088,39.0,19.9,39.08,1.0
2017-11-06 23:33:27,3.03963,15.245,23.56,2.28,21.6,243,11855,28.662,122,6686,67.86,2288,227.9,227.9,227.4,227.4,1.655,0.4249,0.4097,187.8,0.4157,0.4116,263,211.1,1214.7,220.8,203.1,204.9,210.0,181.2,3.805,11.107,39.0,20.04,39.08,1.0
2017-11-06 23:33:37,3.05095,15.156,23.56,2.28,21.6,242,11865,28.614,120,6665,67.65,2288,227.7,227.7,227.2,227.2,1.656,0.425,0.4097,188.2,0.4159,0.4117,262,211.1,1214.7,216.7,199.5,202.0,206.6,179.6,3.834,11.107,39.0,20.17,39.08,1.0
2017-11-06 23:33:47,3.03581,15.18,23.56,2.28,21.6,242,11823,28.619,120,6667,67.67,2287,228.2,228.2,227.7,227.7,1.663,0.4253,0.4101,188.0,0.4162,0.412,262,211.2,1214.7,211.9,195.3,198.7,202.4,177.5,3.833,11.107,39.0,20.3,39.08,1.0
2017-11-06 23:33:57,3.03927,15.257,23.56,2.28,21.6,243,11855,28.711,121,6682,67.82,2288,228.7,228.7,228.2,228.2,1.662,0.4254,0.4102,187.6,0.4163,0.4121,262,211.2,1214.7,206.8,191.0,195.0,197.9,175.3,3.813,11.107,39.0,20.4,39.08,1.0
2017-11-03 05:47:01,3.72215,17.151,24.56,2.51,22.22,247,14889,29.147,128,6895,69.99,2279,224.3,224.3,223.8,223.8,1.484,0.4089,0.3973,169.4,0.3938,0.3897,268,196.2,1183.8,214.4,220.3,196.9,202.5,159.1,3.131,8.667,44.0,32.31,44.07,2.0
2017-11-03 05:47:11,3.73833,17.352,24.62,2.5,22.22,248,14992,29.242,130,6918,70.22,2281,225.1,225.1,224.6,224.6,1.488,0.4083,0.3967,168.0,0.3931,0.389,269,196.2,1184.0,215.8,222.8,198.5,205.4,159.8,3.087,8.667,44.0,32.46,44.07,2.0
2017-11-03 05:47:21,3.65892,17.309,24.66,2.48,22.22,246,14460,29.084,127,6869,69.72,2271,225.4,225.4,224.9,224.9,1.492,0.4079,0.3963,167.5,0.3929,0.3889,268,196.1,1183.8,217.1,225.0,200.5,208.1,160.7,3.115,8.667,44.0,32.56,44.07,2.0
2017-11-03 05:47:31,3.56642,17.386,24.66,2.46,22.22,246,14167,29.038,128,6861,69.64,2265,225.5,225.5,224.9,224.9,1.497,0.4076,0.396,166.8,0.3923,0.3882,268,196.1,1183.3,218.3,226.8,203.0,209.8,161.8,3.106,8.667,44.0,32.7,44.07,2.0
2017-11-03 05:47:41,3.57891,19.473,24.68,2.45,22.25,246,14260,29.121,128,6857,69.6,2266,240.8,240.8,240.6,240.6,1.5,0.4066,0.3951,148.7,0.3909,0.3868,268,196.1,1182.8,220.4,228.5,207.4,211.2,162.9,2.859,8.667,44.0,32.82,44.07,2.0
2017-11-03 05:47:51,3.55878,20.022,24.75,2.45,22.25,247,14161,29.118,129,6870,69.73,2265,245.4,245.4,244.9,244.9,1.504,0.4056,0.3941,145.1,0.3902,0.3861,269,196.1,1182.8,232.9,244.6,244.0,220.1,165.1,2.769,8.667,44.0,32.94,44.07,2.0
2017-11-03 05:48:02,3.60153,18.074,24.78,2.44,22.25,245,14307,28.967,127,6836,69.39,2266,232.7,232.7,232.0,232.0,1.507,0.406,0.3945,159.5,0.3914,0.3877,267,196.1,1182.6,270.3,290.3,316.6,246.4,171.3,3.005,8.667,44.0,33.08,44.07,2.0
2017-11-03 05:48:12,3.6163,17.13,24.81,2.43,22.25,245,14321,28.887,125,6817,69.19,2265,224.1,224.1,223.4,223.4,1.511,0.4067,0.3952,167.7,0.3917,0.3878,266,196.1,1182.4,319.1,342.4,398.9,280.4,179.9,3.147,8.667,44.0,33.17,44.07,2.0
2017-11-03 05:48:22,1.76733,16.898,24.81,2.43,22.22,244,6309,28.891,125,6564,66.62,2127,221.3,221.3,220.6,220.6,1.538,0.4064,0.3948,170.1,0.3913,0.3873,266,196.1,1182.4,366.1,379.9,470.0,310.6,189.1,3.388,8.667,44.0,33.3,44.07,2.0
2017-11-03 05:48:32,1.09526,16.734,24.84,2.43,22.22,243,4149,28.666,123,6428,65.25,2087,219.9,219.9,219.2,219.2,1.55,0.4048,0.3933,170.4,0.3904,0.3861,265,196.2,1181.9,405.2,403.1,518.3,334.4,197.9,3.503,8.667,44.0,33.43,44.07,2.0
2017-11-03 05:48:42,1.08927,16.722,24.84,2.44,22.19,241,4091,28.489,121,6388,64.84,2082,219.4,219.4,218.7,218.7,1.555,0.4032,0.3919,169.3,0.3887,0.3843,264,196.4,1181.9,436.1,414.7,545.6,353.0,206.5,3.503,8.667,44.0,33.55,44.07,2.0
2017-11-03 05:48:52,1.10354,17.043,24.84,2.45,22.19,241,4145,28.389,121,6378,64.74,2082,221.3,221.3,220.7,220.7,1.56,0.4018,0.3904,166.0,0.3872,0.383,264,196.7,1181.2,458.7,418.3,558.8,365.6,215.2,3.446,8.667,44.0,33.65,44.07,2.0
2017-11-03 05:49:02,2.45741,17.618,24.87,2.45,22.19,242,9539,28.585,125,6594,66.93,2179,223.6,223.6,223.0,223.0,1.553,0.3994,0.3881,161.7,0.3852,0.3809,267,197.1,1181.2,473.2,416.2,562.7,372.5,224.1,3.172,8.667,44.0,33.78,44.07,2.0
2017-11-03 05:49:12,2.45624,17.674,24.87,2.46,22.22,238,9302,28.125,120,6497,65.94,2169,224.7,224.7,224.2,224.2,1.553,0.3972,0.3861,158.5,0.3833,0.379,264,197.4,1180.5,482.4,413.3,559.5,376.1,233.7,3.186,8.667,44.0,33.91,44.07,2.0
2017-11-03 05:49:22,2.48758,17.728,24.87,2.46,22.22,235,9279,27.713,115,6407,65.03,2163,225.8,225.8,225.2,225.2,1.555,0.3955,0.3845,155.7,0.3815,0.3772,260,197.7,1180.1,487.4,413.7,551.4,377.3,242.0,3.201,8.667,44.0,34.05,44.07,2.0
2017-11-03 05:49:32,2.50685,17.98,24.9,2.47,22.22,235,9359,27.685,115,6408,65.04,2163,226.5,226.5,225.8,225.8,1.558,0.3938,0.3829,153.4,0.3798,0.3756,261,197.9,1179.4,488.1,418.0,540.5,377.5,248.0,3.147,8.667,44.0,34.2,44.07,2.0
2017-11-03 05:49:42,2.51239,18.14,24.9,2.47,22.22,233,9321,27.588,114,6383,64.79,2162,227.3,227.3,226.7,226.7,1.56,0.3927,0.382,151.5,0.3787,0.3746,260,198.0,1179.4,486.0,420.5,530.5,377.4,252.2,3.126,8.667,44.0,34.33,44.07,2.0
2017-11-03 05:49:52,2.52051,18.348,24.9,2.47,22.22,234,9380,27.588,115,6394,64.9,2163,227.8,227.8,227.3,227.2,1.563,0.3919,0.3813,149.9,0.3777,0.3736,261,198.1,1178.9,481.5,421.1,524.9,377.7,254.7,3.085,8.667,44.0,34.45,44.07,2.0
2017-11-03 05:50:02,2.52754,18.433,24.9,2.48,22.22,232,9325,27.445,113,6357,64.52,2160,228.4,228.4,227.9,227.9,1.565,0.3909,0.3803,148.3,0.3768,0.3728,260,198.1,1178.7,474.1,419.1,521.3,376.2,256.7,3.085,8.667,44.0,34.56,44.07,2.0
2017-11-03 05:50:14,2.54007,18.393,24.87,2.48,22.22,233,9440,27.559,115,6383,64.79,2163,227.0,227.0,226.6,226.6,1.568,0.3905,0.38,149.3,0.3763,0.3724,261,198.2,1178.2,463.4,414.6,517.8,372.4,258.3,3.069,8.667,44.0,34.68,44.07,2.0
2017-11-03 05:50:24,2.50426,18.601,24.87,2.48,22.22,236,9427,27.871,119,6451,65.48,2166,226.7,226.7,226.1,226.1,1.571,0.3904,0.3799,149.3,0.376,0.3721,264,198.2,1178.0,454.2,409.9,514.7,367.5,259.1,3.013,8.667,44.0,34.81,44.07,2.0
2017-11-03 05:50:34,2.50548,18.795,24.84,2.48,22.22,237,9462,27.97,121,6473,65.7,2168,227.1,227.1,226.6,226.6,1.574,0.3899,0.3795,148.4,0.3755,0.3716,265,198.2,1178.0,446.5,404.7,511.8,362.4,259.3,2.98,8.667,44.0,34.95,44.07,2.0
2017-11-03 05:50:44,2.52155,18.765,24.84,2.48,22.22,236,9496,27.936,120,6459,65.56,2167,227.2,227.2,226.7,226.7,1.576,0.3896,0.3792,148.1,0.3753,0.3714,265,198.2,1177.7,438.9,398.6,508.7,356.4,259.4,2.981,8.667,44.0,35.09,44.07,2.0
2017-11-03 05:50:54,2.52411,18.821,24.81,2.49,22.22,236,9497,27.875,120,6452,65.49,2167,227.4,227.4,226.8,226.8,1.578,0.3892,0.3789,147.5,0.3749,0.3709,265,198.2,1178.4,431.1,391.4,505.4,351.2,259.2,2.975,8.667,44.0,35.22,44.07,2.0
2017-11-03 05:51:04,2.54213,18.826,24.78,2.48,22.22,235,9531,27.788,119,6436,65.32,2167,227.4,227.4,226.8,226.8,1.581,0.3888,0.3785,147.1,0.3745,0.3705,264,198.2,1177.7,424.1,383.7,501.9,347.0,259.0,2.977,8.667,44.0,35.37,44.07,2.0
2017-11-03 05:51:14,2.53258,18.831,24.78,2.48,22.22,235,9474,27.795,119,6433,65.3,2166,227.3,227.3,226.8,226.8,1.583,0.3886,0.3783,147.0,0.3743,0.3704,264,198.2,1178.0,418.0,376.3,498.2,343.2,258.7,2.975,8.667,44.0,35.5,44.07,2.0
2017-11-03 05:51:24,2.54235,18.782,24.75,2.48,22.25,235,9526,27.792,119,6434,65.3,2166,227.0,227.0,226.5,226.5,1.586,0.3885,0.3783,147.4,0.3744,0.3706,264,198.2,1177.5,411.6,369.2,494.7,339.9,258.2,2.981,8.667,44.0,35.62,44.07,2.0
2017-11-03 05:51:34,2.52514,18.766,24.72,2.48,22.25,236,9495,27.82,120,6454,65.51,2167,226.7,226.7,226.1,226.1,1.589,0.3887,0.3784,148.0,0.3747,0.3709,265,198.3,1178.0,405.2,362.6,491.2,336.9,257.6,2.976,8.667,44.0,35.74,44.07,2.0
2017-11-03 05:51:44,2.53968,18.553,24.69,2.48,22.25,235,9500,27.812,118,6424,65.2,2166,226.3,226.3,225.7,225.7,1.591,0.3892,0.3789,149.0,0.3753,0.3716,263,198.2,1178.0,398.3,357.4,487.2,333.9,256.9,3.023,8.667,44.0,35.85,44.07,2.0
2017-11-03 05:51:54,2.57372,18.251,24.69,2.48,22.25,233,9540,27.526,114,6369,64.65,2163,225.8,225.8,225.3,225.3,1.593,0.3898,0.3794,150.0,0.3758,0.372,261,198.2,1177.7,390.7,353.2,482.4,331.2,256.2,3.087,8.667,44.0,35.96,44.07,2.0
2017-11-03 05:52:04,2.58813,18.162,24.65,2.48,22.28,233,9595,27.497,114,6373,64.68,2164,225.4,225.4,224.8,224.8,1.596,0.3901,0.3797,150.7,0.3761,0.3724,260,198.2,1177.7,383.0,349.4,476.7,328.8,255.3,3.099,8.667,44.0,36.1,44.07,2.0
2017-11-03 05:52:14,2.56309,18.129,24.62,2.48,22.28,234,9536,27.573,116,6395,64.91,2164,224.6,224.6,224.0,224.0,1.599,0.3902,0.3797,151.5,0.3762,0.3723,262,198.3,1177.7,375.1,345.7,469.5,326.7,254.3,3.095,8.667,44.0,36.21,44.07,2.0
2017-11-03 05:52:24,2.57751,18.007,24.62,2.47,22.28,234,9592,27.606,116,6406,65.02,2166,223.3,223.3,222.8,222.8,1.601,0.3905,0.38,152.8,0.3763,0.3724,262,198.3,1177.7,367.3,341.8,461.0,324.6,253.0,3.108,8.667,44.0,36.34,44.07,2.0
2017-11-03 05:52:34,2.57775,17.936,24.56,2.47,22.28,234,9615,27.568,115,6395,64.91,2166,223.0,223.0,222.4,222.4,1.603,0.3904,0.3799,153.4,0.3763,0.3724,261,198.2,1178.0,359.0,336.9,450.2,321.9,251.4,3.122,8.667,44.0,36.48,44.07,2.0
2017-11-03 05:52:44,2.57621,17.992,24.53,2.46,22.28,234,9591,27.528,115,6393,64.89,2165,224.0,224.0,223.4,223.4,1.606,0.3903,0.3798,152.4,0.3763,0.3725,261,198.2,1178.0,350.1,330.6,437.5,317.8,249.4,3.109,8.667,44.0,36.59,44.07,2.0
2017-11-03 05:52:54,2.55335,18.419,24.53,2.46,22.31,236,9608,27.813,118,6448,65.45,2168,226.3,226.3,225.7,225.7,1.609,0.391,0.3804,150.7,0.3768,0.373,264,198.2,1177.7,340.8,323.4,423.4,312.6,246.9,3.042,8.667,44.0,36.72,44.07,2.0
2017-11-03 05:53:05,2.55165,18.708,24.5,2.46,22.31,236,9623,27.89,119,6465,65.62,2170,229.0,229.0,228.3,228.3,1.611,0.3915,0.3809,148.6,0.3774,0.3738,264,198.2,1177.5,331.6,316.1,409.1,306.8,243.7,3.007,8.667,44.0,36.85,44.07,2.0
2017-11-03 05:53:15,2.55264,18.844,24.5,2.46,22.34,236,9617,27.915,119,6464,65.61,2169,230.6,230.6,230.0,230.0,1.613,0.3924,0.3816,147.6,0.3782,0.3745,264,198.2,1177.7,323.6,310.1,396.5,302.1,240.5,2.999,8.667,44.0,36.97,44.07,2.0
2017-11-03 05:53:25,2.57965,18.676,24.47,2.45,22.34,236,9712,27.847,118,6465,65.62,2171,230.4,230.4,229.8,229.8,1.616,0.3931,0.3823,148.8,0.3792,0.3755,263,198.2,1177.5,315.3,304.1,383.6,297.7,236.9,3.027,8.667,44.0,37.11,44.07,2.0
2017-11-03 05:53:35,2.57253,18.421,24.47,2.45,22.34,237,9720,27.92,118,6468,65.65,2171,228.8,228.8,228.3,228.3,1.619,0.3939,0.383,151.0,0.3798,0.376,263,198.2,1177.5,307.2,298.6,372.0,293.6,233.2,3.063,8.667,44.0,37.2,44.07,2.0
2017-11-03 05:53:45,2.55904,18.233,24.44,2.45,22.34,237,9654,27.931,118,6471,65.69,2170,227.5,227.5,226.9,226.9,1.621,0.3943,0.3834,152.7,0.3802,0.3764,263,198.2,1177.3,299.4,293.5,361.8,289.5,229.6,3.09,8.667,44.0,37.31,44.07,2.0
2017-11-03 05:53:55,2.5937,18.104,24.44,2.45,22.34,236,9770,27.858,118,6468,65.66,2172,226.6,226.6,226.1,226.1,1.623,0.3944,0.3834,153.6,0.3802,0.3763,263,198.2,1177.1,292.4,288.9,352.8,285.7,226.4,3.106,8.667,44.0,37.44,44.07,2.0
2017-11-03 05:54:05,2.583,18.081,24.44,2.44,22.34,237,9753,27.981,119,6483,65.8,2172,226.0,226.0,225.4,225.4,1.626,0.3943,0.3834,154.2,0.3802,0.3764,263,198.2,1177.1,286.4,285.2,345.1,282.3,223.5,3.104,8.667,44.0,37.57,44.07,2.0
2017-11-03 05:54:15,2.55529,18.179,24.4,2.44,22.34,239,9716,28.148,121,6524,66.22,2174,225.7,225.7,225.1,225.1,1.628,0.3943,0.3833,154.5,0.3802,0.3763,265,198.1,1177.1,281.2,282.2,338.4,279.3,221.0,3.075,8.667,44.0,37.7,44.07,2.0
2017-11-03 05:54:25,2.56609,18.243,24.4,2.43,22.34,240,9804,28.295,123,6554,66.52,2177,225.5,225.5,224.9,224.9,1.629,0.3942,0.3833,154.6,0.3801,0.3763,266,198.1,1176.8,276.5,279.3,332.6,276.4,218.8,3.052,8.667,44.0,37.81,44.07,2.0
2017-11-03 05:54:35,2.55632,18.202,24.4,2.43,22.34,239,9727,28.217,122,6528,66.26,2174,225.5,225.5,224.9,224.9,1.628,0.3941,0.3831,154.4,0.3799,0.3759,265,198.1,1176.8,272.5,276.5,327.9,274.0,216.8,3.067,8.667,44.0,37.94,44.07,2.0
2017-11-03 05:54:45,2.55954,18.194,24.37,2.43,22.34,239,9736,28.267,121,6526,66.24,2173,225.5,225.5,224.9,224.9,1.631,0.3941,0.3831,154.4,0.3799,0.376,265,198.1,1176.3,269.3,273.8,324.1,272.0,215.2,3.069,8.667,44.0,38.06,44.07,2.0
2017-11-03 05:54:55,2.57232,18.038,24.37,2.43,22.34,239,9791,28.157,122,6533,66.31,2175,224.2,224.2,223.6,223.6,1.631,0.3941,0.3831,155.9,0.38,0.3761,265,198.0,1175.7,266.4,271.0,321.0,270.1,213.9,3.085,8.667,44.0,38.18,44.07,2.0
2017-11-03 05:55:05,2.58281,18.085,24.37,2.43,22.34,238,9815,28.077,120,6506,66.04,2174,225.0,225.0,224.5,224.5,1.632,0.3939,0.3829,154.8,0.3798,0.3759,264,198.0,1175.7,263.9,268.7,318.6,268.5,212.9,3.089,8.667,44.0,38.31,44.07,2.0
2017-11-03 05:55:15,2.56228,18.326,24.37,2.43,22.34,238,9706,28.152,120,6503,66.01,2171,226.8,226.8,226.2,226.2,1.632,0.3938,0.3829,152.7,0.3795,0.3756,264,197.9,1175.4,261.8,266.5,316.6,266.8,212.1,3.058,8.667,44.0,38.41,44.07,2.0
2017-11-03 05:55:25,2.5852,18.413,24.34,2.43,22.34,237,9777,27.986,119,6492,65.9,2172,227.6,227.6,227.0,227.0,1.633,0.3937,0.3828,151.6,0.3792,0.3753,264,197.9,1175.2,260.3,264.2,314.9,265.1,211.6,3.05,8.667,44.0,38.55,44.07,2.0
2017-11-03 05:55:35,2.59651,18.305,24.34,2.42,22.34,236,9766,27.902,117,6460,65.57,2169,227.6,227.6,227.1,227.1,1.634,0.3934,0.3825,151.7,0.3793,0.3754,262,197.9,1175.0,258.8,262.0,313.2,263.2,211.3,3.075,8.667,44.0,38.63,44.07,2.0
2017-11-03 05:55:45,2.5776,18.392,24.28,2.42,22.28,238,9762,28.018,120,6498,65.96,2171,227.5,227.5,226.9,226.9,1.634,0.3934,0.3825,151.8,0.3793,0.3754,264,197.8,1175.2,257.4,260.3,311.5,261.5,211.1,3.047,8.667,44.0,38.63,44.07,2.0
2017-11-03 05:55:55,2.57412,18.452,24.31,2.41,22.31,238,9765,28.103,120,6511,66.09,2172,227.4,227.4,226.8,226.8,1.634,0.3933,0.3824,151.8,0.3792,0.3753,265,197.8,1174.5,255.5,258.5,308.6,259.4,210.8,3.035,8.667,44.0,38.67,44.07,2.0
2017-11-03 05:56:05,2.56395,18.389,24.28,2.41,22.31,238,9715,28.099,120,6503,66.01,2170,227.3,227.3,226.8,226.8,1.634,0.3936,0.3827,152.2,0.3795,0.3756,264,197.8,1174.3,253.0,256.8,304.5,257.3,210.2,3.05,8.667,44.0,38.86,44.07,2.0
2017-11-03 05:56:15,2.58265,18.279,24.28,2.41,22.31,237,9761,28.023,119,6488,65.86,2170,227.3,227.3,226.7,226.7,1.635,0.3939,0.3829,152.6,0.3799,0.3761,263,197.7,1174.0,250.0,255.1,299.9,255.3,209.3,3.073,8.667,44.0,38.98,44.07,2.0
2017-11-03 05:56:25,2.59831,18.166,24.28,2.42,22.31,236,9764,27.79,117,6454,65.51,2168,226.9,226.9,226.3,226.3,1.636,0.3937,0.3828,152.7,0.3796,0.3756,262,197.7,1173.6,246.5,253.9,295.5,253.4,208.2,3.098,8.667,44.0,39.06,44.07,2.0
2017-11-03 05:56:35,2.60208,18.188,24.28,2.42,22.31,236,9792,27.877,117,6463,65.6,2169,226.3,226.3,225.7,225.7,1.636,0.3932,0.3823,152.7,0.379,0.375,262,197.7,1173.6,243.2,252.4,291.2,251.6,207.0,3.085,8.667,44.0,39.18,44.07,2.0
2017-11-03 05:56:45,2.57804,18.235,24.28,2.41,22.28,238,9775,28.11,120,6507,66.05,2170,225.4,225.4,224.8,224.8,1.636,0.3929,0.382,153.4,0.3788,0.3748,264,197.6,1173.1,240.0,250.7,286.5,250.0,205.7,3.059,8.667,44.0,39.33,44.07,2.0
2017-11-03 05:56:55,2.58177,18.154,24.28,2.41,22.28,238,9799,28.117,120,6512,66.1,2171,224.2,224.2,223.6,223.6,1.636,0.3927,0.3818,154.3,0.3785,0.3746,265,197.6,1172.8,237.0,248.5,281.2,248.1,204.2,3.065,8.667,44.0,39.46,44.07,2.0
2017-11-03 05:57:05,2.5777,18.06,24.25,2.41,22.28,238,9749,28.071,120,6499,65.96,2169,223.4,223.4,222.8,222.8,1.637,0.3924,0.3815,154.8,0.3782,0.3743,264,197.6,1172.6,233.9,245.1,275.0,245.3,202.6,3.079,8.667,44.0,39.53,44.07,2.0
2017-11-03 05:57:15,2.57713,18.14,24.25,2.41,22.25,237,9745,28.024,119,6491,65.89,2169,224.2,224.2,223.6,223.6,1.637,0.3924,0.3815,153.9,0.3781,0.3742,264,197.5,1172.1,230.6,241.2,268.7,242.0,200.7,3.071,8.667,44.0,39.53,44.07,2.0
2017-11-03 05:57:25,2.60143,18.266,24.25,2.41,22.25,237,9824,27.946,118,6477,65.75,2169,225.8,225.8,225.2,225.2,1.637,0.3923,0.3815,152.4,0.3782,0.3744,263,197.5,1172.1,227.2,237.4,262.4,238.5,198.5,3.061,8.667,44.0,39.53,44.07,2.0
2017-11-03 05:57:35,2.5826,18.483,24.25,2.41,22.25,237,9767,28.024,119,6492,65.89,2169,227.5,227.5,226.9,226.9,1.637,0.3924,0.3816,151.0,0.3785,0.3746,264,197.5,1172.1,223.9,234.1,256.0,235.0,196.0,3.031,8.667,44.0,39.6,44.07,2.0
2017-11-03 05:57:45,2.58364,18.661,24.28,2.41,22.22,238,9798,28.063,120,6501,65.98,2170,229.0,229.0,228.4,228.4,1.637,0.3928,0.3819,149.8,0.3788,0.3751,264,197.4,1171.9,220.9,231.4,250.0,231.8,193.3,3.01,8.667,44.0,39.84,44.07,2.0
2017-11-03 05:57:55,2.57158,18.733,24.28,2.41,22.22,238,9777,28.103,120,6510,66.08,2169,229.9,229.9,229.3,229.3,1.638,0.3933,0.3823,149.3,0.3792,0.3754,264,197.4,1171.7,218.4,229.3,244.2,228.6,190.6,2.999,8.667,44.0,40.0,44.07,2.0
2017-11-03 05:58:05,2.57353,18.844,24.28,2.41,22.19,239,9819,28.269,122,6539,66.37,2172,229.4,229.4,228.8,228.8,1.638,0.393,0.3821,149.4,0.3787,0.3747,265,197.4,1171.4,216.4,227.9,239.5,226.0,188.2,2.974,8.667,44.0,40.21,44.07,2.0
2017-11-03 05:58:15,2.57072,18.665,24.31,2.41,22.19,238,9794,28.112,120,6510,66.08,2170,228.2,228.2,227.5,227.5,1.638,0.3923,0.3814,150.0,0.3781,0.3742,264,197.4,1171.2,215.2,226.7,234.6,223.5,185.8,2.998,8.667,44.0,40.46,44.07,2.0
2017-11-03 05:58:25,2.58926,18.449,24.31,2.42,22.16,237,9806,28.038,119,6490,65.87,2169,227.3,227.3,226.8,226.8,1.637,0.3927,0.3817,151.3,0.3786,0.3748,263,197.3,1170.7,214.6,226.0,230.2,221.2,183.5,3.038,8.667,44.0,40.63,44.07,2.0
2017-11-03 05:58:35,2.61434,18.366,24.34,2.42,22.13,237,9872,27.994,118,6487,65.84,2170,226.9,226.9,226.3,226.3,1.638,0.3929,0.3819,152.0,0.3789,0.375,263,197.3,1170.7,214.6,226.1,226.2,219.1,181.5,3.054,8.667,44.0,40.71,44.07,2.0
2017-11-03 05:58:45,2.59293,18.357,24.37,2.43,22.1,238,9834,28.059,119,6501,65.99,2169,226.7,226.7,226.1,226.1,1.639,0.393,0.382,152.3,0.379,0.375,263,197.3,1170.5,215.4,226.8,222.7,217.0,179.7,3.049,8.667,44.0,40.85,44.07,2.0
2017-11-03 05:58:55,2.58085,18.433,24.4,2.43,22.05,239,9816,28.215,121,6525,66.23,2170,226.6,226.6,226.1,226.1,1.639,0.3931,0.3822,152.5,0.3791,0.3754,265,197.2,1170.5,216.8,227.6,219.7,215.1,178.2,3.036,8.667,44.0,40.92,44.07,2.0
2017-11-03 05:59:05,2.59208,18.284,24.44,2.43,22.01,238,9816,28.051,119,6499,65.96,2168,226.8,226.8,226.2,226.2,1.639,0.3935,0.3825,152.8,0.3796,0.3758,263,197.2,1170.0,218.7,228.7,217.4,213.2,176.8,3.065,8.667,44.0,41.0,44.07,2.0
2017-11-03 05:59:15,2.59892,18.328,24.47,2.44,21.97,238,9837,28.074,119,6502,66.0,2169,226.9,226.9,226.2,226.2,1.64,0.3934,0.3824,152.5,0.3794,0.3754,263,197.2,1169.5,221.0,229.9,215.5,212.1,175.7,3.056,8.667,44.0,41.09,44.07,2.0
2017-11-03 05:59:25,2.58528,18.377,24.53,2.45,21.94,238,9819,28.153,120,6518,66.16,2169,226.8,226.8,226.2,226.2,1.64,0.3931,0.3821,152.4,0.3792,0.3751,264,197.2,1170.0,223.7,231.1,214.1,211.5,174.8,3.036,8.667,44.0,41.2,44.07,2.0
2017-11-03 05:59:35,2.56589,18.505,24.59,2.45,21.91,239,9762,28.157,121,6532,66.3,2169,226.7,226.7,226.1,226.1,1.64,0.3928,0.3818,152.0,0.3787,0.3747,265,197.2,1169.5,226.6,232.2,213.2,211.9,174.1,3.017,8.667,44.0,41.38,44.07,2.0
